"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot"
"wagenmakers","Wagenmakers",17,9.01416957026712,26.2962276048646,0.912828856362107,1.204,32.9436826772457,0.973060186310172,1.694625,35.0482535208829,0.982061878496549,1.84816666666667,43.1262269938662,0.996684952147566,2.42933333333333,0.0364705882352942,0,0.0155052264808362
