"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","t1","t2","v1","v2","replicated"
"wagenmakers","Wagenmakers",2,3.01050331566771,3.84145882069418,0.0827266000567071,7.849,4.75884383138652,0.121106369827495,9.139,5.04323657468101,0.133864118199269,9.53133333333333,6.08289572202274,0.184518535069949,10.9426666666667,0.469228974976336,0.0155052264808362,0.0662917405722365,0.00209059233449478,0
