"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot","outliersite","stdresid","Qi"
"cheung","Exit",15,10.4000913245332,23.6847913048409,0.732386423477827,1.31,29.7059650696457,0.883951453627772,1.82085714285714,31.6064933927197,0.913765554498738,1.98014285714286,38.883585388486,0.975570003996655,2.58228571428571,0.0403736655657992,0,-0.025622650279682,"Bredow",-1.88500494059629,10.4000913245332
"cheung","Neglect",15,11.3831881102489,23.6847913048409,0.655705891951249,1.31,29.7059650696457,0.838624288255353,1.82085714285714,31.6064933927197,0.877180156579316,1.98014285714286,38.883585388486,0.962004234346379,2.58228571428571,0.0411674143507359,0,-0.0827037579877021,"Cobb",2.39545664220588,11.3831881102489
"cheung","Voice",15,7.677287939866,23.6847913048409,0.905452042950189,1.31,29.7059650696457,0.967598308466678,1.82085714285714,31.6064933927197,0.977601440297238,1.98014285714286,38.883585388486,0.995135204041894,2.58228571428571,0.0402443610132516,1,0.0022165638364141,"Collins",1.83481810615998,7.677287939866
"cheung","Loyalty",15,6.37249057826364,23.6847913048409,0.956212007409713,1.31,29.7059650696457,0.986725397558912,1.82085714285714,31.6064933927197,0.991164336016504,1.98014285714286,38.883585388486,0.998331235971147,2.58228571428571,0.0410787558191426,1,0.0285880976040532,"Hoplock",-1.35318189491277,6.37249057826364
