"paper","experiment","tau2","ci.lb","ci.ub","I2","H2"
"cheung","Exit",0.00989490600482286,0,0.075826444922912,20.3106643894778,1.25487305464241
"cheung","Neglect",0.0107716765803146,0,0.0748972163869047,21.7129270502839,1.27735009411107
"cheung","Voice",0,0,0.0339003166271245,0,1
"cheung","Loyalty",0,0,0.0123982095810286,0,1
