"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot"
"cheung","Exit",16,13.9533349506056,24.995790139729,0.529071235488237,1.254,30.950574244293,0.746823365666303,1.725,32.8370044700247,0.798767323741657,1.87133333333333,40.0756304141344,0.926682957564312,2.42966666666667,0.0402612147327106,0,-0.0493369219883742
"cheung","Neglect",16,17.1214006349372,24.995790139729,0.311659031087882,1.254,30.950574244293,0.552549497199178,1.725,32.8370044700247,0.62224584961462,1.87133333333333,40.0756304141344,0.827332857433347,2.42966666666667,0.0403188806723269,0,-0.0465378893571133
"cheung","Voice",16,11.0438454225585,24.995790139729,0.749480090828621,1.254,30.950574244293,0.890726396410776,1.725,32.8370044700247,0.918592296111955,1.87133333333333,40.0756304141344,0.976657159225322,2.42966666666667,0.0402497576145474,1,0.0247317963953318
"cheung","Loyalty",16,8.20359181898336,24.995790139729,0.915361141859161,1.254,30.950574244293,0.970764045907205,1.725,32.8370044700247,0.979729710025733,1.87133333333333,40.0756304141344,0.995540076125786,2.42966666666667,0.0401708856242027,1,0.00779897590499716
