"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot","outliersite","stdresid","Qi"
"cheung","Exit",16,13.9533349506056,24.995790139729,0.529071235488237,1.254,31.331001920199,0.757987865989067,1.75466666666667,33.3338210603709,0.811039830556539,1.91055555555556,41.0123401698356,0.936529989762391,2.50111111111111,0.0402612147327106,0,-0.0493369219883742,"original",-2.47479977446113,13.9533349506056
"cheung","Neglect",16,14.1152051265232,24.995790139729,0.516810262834821,1.254,31.331001920199,0.748850630948878,1.75466666666667,33.3338210603709,0.803210684270337,1.91055555555556,41.0123401698356,0.933027576099067,2.50111111111111,0.0414737343929146,0,-0.102361448007127,"Cobb",2.51443758706671,14.1152051265232
"cheung","Voice",16,10.0662423465843,24.995790139729,0.815552520655844,1.254,31.331001920199,0.930074433812631,1.75466666666667,33.3338210603709,0.950284967881187,1.91055555555556,41.0123401698356,0.988170737227064,2.50111111111111,0.040578986809181,1,0.020115301338036,"Collins",1.75111435671242,10.0662423465843
"cheung","Loyalty",16,7.07594923827743,24.995790139729,0.955507823975043,1.254,31.331001920199,0.987151189275958,1.75466666666667,33.3338210603709,0.991597527318021,1.91055555555556,41.0123401698356,0.998529956604553,2.50111111111111,0.0413361031802442,1,0.0386530740364963,"Hoplock",-1.41560366180356,7.07594923827743
