"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot","outliersite","stdresid","Qi"
"eerland","Imagery",11,4.61967915102963,18.3070380532754,0.915094833532727,1.624,23.0506139811097,0.965322447746891,2.199,24.5354987102103,0.974422515563872,2.37566666666667,30.1829926471903,0.992617502218865,2.99933333333333,0.0465063587779633,0,-0.110371168762242,"Ferretti",1.82035912719834,4.61967915102963
"eerland","Intention_attribution",11,6.39817029854788,18.3070380532754,0.780775420743145,1.624,23.0506139811097,0.895235635543043,2.199,24.5354987102103,0.91886937488435,2.37566666666667,30.1829926471903,0.971944426663827,2.99933333333333,0.0465250622197154,0,0.041692587330931,"Knepp",-2.0130948407275,6.39817029854788
"eerland","Intentionality",11,13.8217699997522,18.3070380532754,0.18127755953243,1.624,23.0506139811097,0.371377672908009,2.199,24.5354987102103,0.434682444775283,2.37566666666667,30.1829926471903,0.657433896360108,2.99933333333333,0.046805459014531,0,-0.141643584593532,"Knepp",-2.17275116852264,13.8217699997522
