"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot","outliersite","stdresid","Qi"
"alogna","RR1",31,29.3019493164254,43.7729718257428,0.501779169356612,0.818,54.6591967395144,0.809254725077696,1.23333333333333,58.1486943074565,0.870142615376356,1.36444444444444,71.6752420167632,0.978263234025983,1.86988888888889,0.0082436696674694,1,-0.0400936828104471,"mturk",1.88266825892028,29.3019493164254
"alogna","RR2",22,14.1317531409027,32.6705733409178,0.863873653080966,1.017,40.856637915492,0.961668930859715,1.47090476190476,43.463201748966,0.975567070370503,1.61320634920635,53.5138052202629,0.996384205719994,2.1574126984127,0.0101917676298167,1,-0.160449365519719,"andre kehn",1.46407587656645,14.1317531409027
