"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot"
"eerland","Imagery",12,7.93338650300393,19.6751375726828,0.719258272129499,1.527,24.3380015418782,0.854518961377582,2.039,25.80587591305,0.88441145061135,2.19733333333333,31.4073727810311,0.95595441489053,2.79566666666667,0.0465975639604479,0,-0.0810566972533538
"eerland","Intention_attribution",12,10.4507211363115,19.6751375726828,0.490357099580786,1.527,24.3380015418782,0.68643654687682,2.039,25.80587591305,0.737182819511603,2.19733333333333,31.4073727810311,0.877819709388466,2.79566666666667,0.0466068274048642,0,0.00923101661754357
"eerland","Intentionality",12,18.5426176400687,19.6751375726828,0.0698142480190541,1.527,24.3380015418782,0.187650288733272,2.039,25.80587591305,0.235237851204584,2.19733333333333,31.4073727810311,0.440568934737539,2.79566666666667,0.0469792759242475,0,-0.176404367748559
