"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","t1","t2","v1","v2","replicated"
"wagenmakers","Wagenmakers",2,0.0931204806141558,3.84145882069418,0.760246972274507,7.849,4.75884383138652,0.787606964060229,9.139,5.04323657468101,0.796014903664765,9.53133333333333,6.08289572202274,0.826448522758223,10.9426666666667,0.081,0.0155052264808362,0.04397409,0.00209059233449478,0
