"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot"
"alogna","RR1",32,32.8463890895713,44.9853432803658,0.376617759383319,0.802,55.8283151393813,0.713255009916856,1.202,59.3084698197852,0.792759752934176,1.32833333333333,72.8091343921827,0.956465056804658,1.81566666666667,0.00806596672704442,1,-0.0309868886193424
"alogna","RR2",23,16.2752713132465,33.9244384714443,0.801992954974001,0.988,42.0577610990429,0.936274750670723,1.418,44.6530208771009,0.957655102000394,1.55333333333333,54.6725069797061,0.992683468047943,2.07066666666667,0.0101866871299066,1,-0.154740520480937
