"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated"
"alogna","RR1",33,35.8525690545873,46.1942595202791,0.292480601446665,0.787,57.3338934601046,0.639749681696558,1.184,60.9110865471416,0.731547955345057,1.31033333333333,74.793977046776,0.937454622739732,1.79466666666667,0.0081901622142054,1
"alogna","RR2",24,17.097865977019,35.1724616269086,0.804421521537777,0.962,43.6110260839503,0.939304325886354,1.387,46.3058187885909,0.960238591385714,1.52133333333333,56.7164169791856,0.993561520967137,2.03366666666667,0.0102058893096616,1
