"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot"
"wagenmakers","Wagenmakers",17,9.01416957026712,26.2962276048646,0.912828856362107,1.204,32.5676238373899,0.971076824809694,1.667,34.5568700425596,0.980248438697334,1.81233333333333,42.1982948877082,0.995937842702062,2.36266666666667,0.0364705882352942,0,0.0155052264808362
