"paper","experiment","tau2","ci.lb","ci.ub","I2","H2"
"eerland","Imagery",0.0160958815433658,0,0.160585784724455,27.0239392604168,1.370312387193
"eerland","Intention_attribution",0.0161354080250706,0,0.150164429897612,27.0728998978806,1.37123236574566
"eerland","Intentionality",0.0800630382384022,0.0115832515088301,0.330208566199495,64.6402413831391,2.82807360433496
