"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot","outliersite","stdresid","Qi"
"rand","time/delay",21,16.3092167245125,31.4104328442314,0.697265155550693,1.048,39.291446461241,0.886188366131935,1.5075,41.7984092291207,0.920517405390427,1.652,51.457383397597,0.983367035974934,2.202,0.0240680192327594,0,0.00684006424262427,"Tinghog",-1.7251042802877,16.3092167245125
