"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","t1","t2","v1","v2","replicated"
"rand","time/delay",2,2.78743874102731,3.84145882069418,0.0950059669006973,7.849,4.75884383138652,0.136108554638804,9.139,5.04323657468101,0.149692730226491,9.53133333333333,6.08289572202274,0.203269718575686,10.9426666666667,0.271911098698829,-0.0160234187644587,0.0286275195713196,0.00111529957176988,0
