1,1,1,104,107,13,38.948,41.048,2.1,0,0,4,18,60,10104,1,2
1,1,1,104,107,14,41.048,42.048,1,1,0,4,18,60,10104,1,2
1,1,1,104,107,15,42.048,43.348,1.3,1,1,4,18,60,10104,1,2
1,1,1,104,107,16,43.348,45.248,1.9,0,1,4,18,60,10104,1,2
1,1,1,104,107,17,45.248,47.348,2.1,0,0,4,18,60,10104,1,2
1,1,1,104,107,18,47.348,48.448,1.1,1,0,4,18,60,10104,1,2
1,1,1,104,107,19,48.448,49.949,1.501,1,1,4,18,60,10104,1,2
1,1,1,104,107,20,49.949,50.448,0.499,0,1,4,18,60,10104,1,2
1,1,1,104,107,21,50.448,52.448,2,0,0,4,18,60,10104,1,2
1,1,1,104,107,22,52.448,53.048,0.6,1,0,4,18,60,10104,1,2
1,1,1,104,107,23,53.048,54.448,1.4,1,1,4,18,60,10104,1,2
1,1,1,104,107,24,54.448,60,5.552,0,1,4,18,60,10104,1,2
1,1,1,107,104,0,0,4.048,4.048,1,0,4,18,60,10107,2,2
1,1,1,107,104,1,4.048,5.348,1.3,1,1,4,18,60,10107,2,2
1,1,1,107,104,2,5.348,9.348,4,0,1,4,18,60,10107,2,2
1,1,1,107,104,3,9.348,22.248,12.9,0,0,4,18,60,10107,2,2
1,1,1,107,104,4,22.248,26.048,3.8,0,1,4,18,60,10107,2,2
1,1,1,107,104,5,26.048,27.348,1.3,0,0,4,18,60,10107,2,2
1,1,1,107,104,6,27.348,29.949,2.601,1,0,4,18,60,10107,2,2
1,1,1,107,104,7,29.949,31.748,1.799,1,1,4,18,60,10107,2,2
1,1,1,107,104,8,31.748,33.248,1.5,0,1,4,18,60,10107,2,2
1,1,1,107,104,9,33.248,35.348,2.1,0,0,4,18,60,10107,2,2
1,1,1,107,104,10,35.348,36.348,1,1,0,4,18,60,10107,2,2
1,1,1,107,104,11,36.348,37.748,1.4,1,1,4,18,60,10107,2,2
1,1,1,107,104,12,37.748,38.948,1.2,0,1,4,18,60,10107,2,2
1,1,1,107,104,13,38.948,41.048,2.1,0,0,4,18,60,10107,2,2
1,1,1,107,104,14,41.048,42.048,1,1,0,4,18,60,10107,2,2
1,1,1,107,104,15,42.048,43.348,1.3,1,1,4,18,60,10107,2,2
1,1,1,107,104,16,43.348,45.248,1.9,0,1,4,18,60,10107,2,2
1,1,1,107,104,17,45.248,47.348,2.1,0,0,4,18,60,10107,2,2
1,1,1,107,104,18,47.348,48.448,1.1,1,0,4,18,60,10107,2,2
1,1,1,107,104,19,48.448,49.949,1.501,1,1,4,18,60,10107,2,2
1,1,1,107,104,20,49.949,50.448,0.499,0,1,4,18,60,10107,2,2
1,1,1,107,104,21,50.448,52.448,2,0,0,4,18,60,10107,2,2
1,1,1,107,104,22,52.448,53.048,0.6,1,0,4,18,60,10107,2,2
1,1,1,107,104,23,53.048,54.448,1.4,1,1,4,18,60,10107,2,2
1,1,1,107,104,24,54.448,60,5.552,0,1,4,18,60,10107,2,2
1,1,1,108,109,0,0,41.048,41.048,1,1,4,18,60,10108,1,2
1,1,1,108,109,1,41.048,41.748,0.7,1,0,4,18,60,10108,1,2
1,1,1,108,109,2,41.748,51.148,9.4,1,1,4,18,60,10108,1,2
1,1,1,108,109,3,51.148,52.048,0.9,1,0,4,18,60,10108,1,2
1,1,1,108,109,4,52.048,55.948,3.9,1,1,4,18,60,10108,1,2
1,1,1,108,109,5,55.948,56.748,0.8,1,0,4,18,60,10108,1,2
1,1,1,108,109,6,56.748,60,3.252,1,1,4,18,60,10108,1,2
1,1,1,109,108,0,0,41.048,41.048,1,1,4,18,60,10109,2,2
1,1,1,109,108,1,41.048,41.748,0.7,1,0,4,18,60,10109,2,2
1,1,1,109,108,2,41.748,51.148,9.4,1,1,4,18,60,10109,2,2
1,1,1,109,108,3,51.148,52.048,0.9,1,0,4,18,60,10109,2,2
1,1,1,109,108,4,52.048,55.948,3.9,1,1,4,18,60,10109,2,2
1,1,1,109,108,5,55.948,56.748,0.8,1,0,4,18,60,10109,2,2
1,1,1,109,108,6,56.748,60,3.252,1,1,4,18,60,10109,2,2
1,1,2,101,106,0,0,3.721,3.721,1,1,8,14,60,10201,1,3
1,1,2,101,106,1,3.721,60,56.279,1,0,8,14,60,10201,1,3
1,1,2,106,101,0,0,3.721,3.721,1,1,8,14,60,10206,2,3
1,1,2,106,101,1,3.721,60,56.279,1,0,8,14,60,10206,2,3
1,1,2,102,108,0,0,4.521,4.521,1,1,8,14,60,10202,1,3
1,1,2,102,108,1,4.521,60,55.479,1,0,8,14,60,10202,1,3
1,1,2,108,102,0,0,4.521,4.521,1,1,8,14,60,10208,2,3
1,1,2,108,102,1,4.521,60,55.479,1,0,8,14,60,10208,2,3
1,1,2,103,107,0,0,0.521,0.521,0,0,8,14,60,10203,1,3
1,1,2,103,107,1,0.521,2.121,1.6,0,1,8,14,60,10203,1,3
1,1,2,103,107,2,2.121,13.721,11.6,0,0,8,14,60,10203,1,3
1,1,2,103,107,3,13.721,60,46.279,1,0,8,14,60,10203,1,3
1,1,2,107,103,0,0,0.521,0.521,0,0,8,14,60,10207,2,3
1,1,2,107,103,1,0.521,2.121,1.6,0,1,8,14,60,10207,2,3
1,1,2,107,103,2,2.121,13.721,11.6,0,0,8,14,60,10207,2,3
1,1,2,107,103,3,13.721,60,46.279,1,0,8,14,60,10207,2,3
1,1,2,104,105,0,0,5.221,5.221,0,1,8,14,60,10204,1,3
1,1,2,104,105,1,5.221,7.121,1.9,0,0,8,14,60,10204,1,3
1,1,2,104,105,2,7.121,7.721,0.6,1,0,8,14,60,10204,1,3
1,1,2,104,105,3,7.721,16.821,9.1,1,1,8,14,60,10204,1,3
1,1,2,104,105,4,16.821,17.521,0.7,0,1,8,14,60,10204,1,3
1,1,2,104,105,5,17.521,20.221,2.7,0,0,8,14,60,10204,1,3
1,1,2,104,105,6,20.221,20.621,0.4,1,0,8,14,60,10204,1,3
1,1,2,104,105,7,20.621,35.621,15,1,1,8,14,60,10204,1,3
1,1,2,104,105,8,35.621,36.021,0.4,0,1,8,14,60,10204,1,3
1,1,2,104,105,9,36.021,39.721,3.7,0,0,8,14,60,10204,1,3
1,1,2,104,105,10,39.721,60,20.279,1,0,8,14,60,10204,1,3
1,1,2,105,104,0,0,5.221,5.221,0,1,8,14,60,10205,2,3
1,1,2,105,104,1,5.221,7.121,1.9,0,0,8,14,60,10205,2,3
1,1,2,105,104,2,7.121,7.721,0.6,1,0,8,14,60,10205,2,3
1,1,2,105,104,3,7.721,16.821,9.1,1,1,8,14,60,10205,2,3
1,1,2,105,104,4,16.821,17.521,0.7,0,1,8,14,60,10205,2,3
1,1,2,105,104,5,17.521,20.221,2.7,0,0,8,14,60,10205,2,3
1,1,2,105,104,6,20.221,20.621,0.4,1,0,8,14,60,10205,2,3
1,1,2,105,104,7,20.621,35.621,15,1,1,8,14,60,10205,2,3
1,1,2,105,104,8,35.621,36.021,0.4,0,1,8,14,60,10205,2,3
1,1,2,105,104,9,36.021,39.721,3.7,0,0,8,14,60,10205,2,3
1,1,2,105,104,10,39.721,60,20.279,1,0,8,14,60,10205,2,3
1,1,2,109,110,0,0,2.421,2.421,1,0,8,14,60,10209,1,3
1,1,2,109,110,1,2.421,5.621,3.2,0,0,8,14,60,10209,1,3
1,1,2,109,110,2,5.621,7.521,1.9,0,1,8,14,60,10209,1,3
1,1,2,109,110,3,7.521,15.521,8,0,0,8,14,60,10209,1,3
1,1,2,109,110,4,15.521,18.321,2.8,1,0,8,14,60,10209,1,3
1,1,2,109,110,5,18.321,41.921,23.6,0,0,8,14,60,10209,1,3
1,1,2,109,110,6,41.921,60,18.079,1,0,8,14,60,10209,1,3
1,1,2,110,109,0,0,2.421,2.421,1,0,8,14,60,10210,2,3
1,1,2,110,109,1,2.421,5.621,3.2,0,0,8,14,60,10210,2,3
1,1,2,110,109,2,5.621,7.521,1.9,0,1,8,14,60,10210,2,3
1,1,2,110,109,3,7.521,15.521,8,0,0,8,14,60,10210,2,3
1,1,2,110,109,4,15.521,18.321,2.8,1,0,8,14,60,10210,2,3
1,1,2,110,109,5,18.321,41.921,23.6,0,0,8,14,60,10210,2,3
1,1,2,110,109,6,41.921,60,18.079,1,0,8,14,60,10210,2,3
1,1,3,101,105,0,0,7.124,7.124,1,0,8,18,60,10301,1,4
1,1,3,101,105,1,7.124,15.724,8.6,0,0,8,18,60,10301,1,4
