"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","vbar","replicated","tbardot","mdh0scale","mdh25scale","mdh33scale","mdh67scale"
"manylabs","Flagpriming",37,34.384873079436,50.9984601657114,0.545500918051872,0.733,63.3178033961056,0.84966461688194,1.122,67.2811265588938,0.903631480341567,1.24533333333333,82.6857099582531,0.987853095580556,1.72066666666667,0.0373141553166017,0,0.0232154663473614,0.0389809610558433,0.0482277480440618,0.0508093175077942,0.0597240056184834
"manylabs","Gainloss",37,50.7723071041605,50.9984601657114,0.0522247165017512,0.733,63.3178033961056,0.271661584709581,1.122,67.2811265588938,0.374034736909192,1.24533333333333,82.6857099582531,0.751901204445375,1.72066666666667,0.0497767292215479,1,-0.682006134974863,0.0450224280648574,0.055702328989099,0.058684003178938,0.0689803348576044
"manylabs","Gamblersfallacy",37,51.4100713948735,50.9984601657114,0.0461604103541644,0.733,63.3178033961056,0.253273674033832,1.122,67.2811265588938,0.353085600815214,1.24533333333333,82.6857099582531,0.734438592468449,1.72066666666667,0.0416795587225213,1,0.630766309960087,0.0411981098161393,0.0509708331012665,0.0536992363880012,0.0631209717637571
"manylabs","IAT",36,47.6015964437232,49.8018495682026,0.0758520249146906,0.746,61.8272453724219,0.329626755556038,1.136,65.6943219057711,0.436415965747832,1.26033333333333,80.7195008867783,0.79475884569924,1.73866666666667,0.0462699590112035,1,0.803023873876281,0.0444119606942337,0.0548049390040857,0.0577262365078414,0.0678014055483524
"manylabs","Imaginedcontact",37,49.6120581230921,50.9984601657114,0.0650223940475119,0.733,63.3178033961056,0.307143693589641,1.122,67.2811265588938,0.413525632074477,1.24533333333333,82.6857099582531,0.782354397140151,1.72066666666667,0.039552756596065,0,0.140071548252811,0.040133229917444,0.0496533499489684,0.0523112300532429,0.0614894344355323
"manylabs","Mathartgender",36,51.3111898613182,49.8018495682026,0.0370222074705309,0.746,61.8272453724219,0.219226275530943,1.136,65.6943219057711,0.311958758479704,1.26033333333333,80.7195008867783,0.692322596886196,1.73866666666667,0.0539490633647306,1,0.589761698335703,0.0479559329087439,0.0591782469601477,0.0623326572790503,0.0732118016131065
"manylabs","Moneypriming",37,33.4213961686937,50.9984601657114,0.591855203091669,0.733,63.3178033961056,0.874193049047053,1.122,67.2811265588938,0.921110667056449,1.24533333333333,82.6857099582531,0.990829852649952,1.72066666666667,0.038985436555038,0,-0.0138379277573492,0.0398443673663493,0.0492959654731572,0.0519347152450611,0.0610468586714347
"manylabs","Reciprocity",37,50.5397959664689,50.9984601657114,0.0546002773028029,0.733,63.3178033961056,0.278564756015229,1.122,67.2811265588938,0.381811865918427,1.24533333333333,82.6857099582531,0.758144618110844,1.72066666666667,0.058901331682814,1,0.316306274036654,0.0489754338211758,0.0605930387219693,0.0638365063277236,0.0750368642916028
"manylabs","Scales",37,67.6226394887206,50.9984601657114,0.00109948819029992,0.733,63.3178033961056,0.0243899862780618,1.122,67.2811265588938,0.0474632992008979,1.24533333333333,82.6857099582531,0.263816401970438,1.72066666666667,0.303372841003087,1,0.698101307395361,0.111148622337457,0.137514509861781,0.144875485106882,0.170294440289945
"manylabs","Sunkcosts",37,36.2374920881202,50.9984601657114,0.457571297662908,0.733,63.3178033961056,0.795715228417971,1.122,67.2811265588938,0.863570868814311,1.24533333333333,82.6857099582531,0.979987465726362,1.72066666666667,0.0359035321769564,1,0.284017207461792,0.038237045072452,0.0473073655896234,0.0498396681616659,0.0585842276045937
